"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2002Q3",75.82,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2002Q3",46.39,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-64","2002Q3",56.87,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2002Q3",42.02,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2002Q3",47.05,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): Total","2002Q3",58.23,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 15-24","2002Q3",41.97,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 25-54","2002Q3",78.06,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 55-64","2002Q3",62.05,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 65+","2002Q3",20.73,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): Total","2002Q3",70.87,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 15-24","2002Q3",41.91,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 25-54","2002Q3",92.18,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 55-64","2002Q3",76.72,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 65+","2002Q3",30.6,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): Total","2002Q3",46.39,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 15-24","2002Q3",42.02,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 25-54","2002Q3",63.8,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 55-64","2002Q3",48.12,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 65+","2002Q3",13.53,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): Total","2002Q3",58.23,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 15-24","2002Q3",41.97,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 25-34","2002Q3",75.67,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 35-44","2002Q3",78.51,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 45-54","2002Q3",80.09,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 55-64","2002Q3",62.05,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 65+","2002Q3",20.73,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): Total","2002Q3",70.87,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 15-24","2002Q3",41.91,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 25-34","2002Q3",90.5,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 35-44","2002Q3",93.85,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 45-54","2002Q3",92.44,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 55-64","2002Q3",76.72,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 65+","2002Q3",30.6,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): Total","2002Q3",46.39,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 15-24","2002Q3",42.02,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 25-34","2002Q3",60.56,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 35-44","2002Q3",62.89,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 45-54","2002Q3",67.78,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 55-64","2002Q3",48.12,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 65+","2002Q3",13.53,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): Total","2002Q3",58.23,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 15-19","2002Q3",16.04,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 20-24","2002Q3",65.05,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 25-29","2002Q3",77.1,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 30-34","2002Q3",74.24,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 35-39","2002Q3",76.29,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 40-44","2002Q3",80.83,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 45-49","2002Q3",82.32,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 50-54","2002Q3",78.38,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 55-59","2002Q3",72.67,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 60-64","2002Q3",50.67,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 65+","2002Q3",20.73,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): Total","2002Q3",70.87,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 15-19","2002Q3",16.83,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 20-24","2002Q3",64.44,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 25-29","2002Q3",88.65,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 30-34","2002Q3",92.34,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 35-39","2002Q3",93.87,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 40-44","2002Q3",93.84,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 45-49","2002Q3",93.58,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 50-54","2002Q3",91.55,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 55-59","2002Q3",89.41,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 60-64","2002Q3",63,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 65+","2002Q3",30.6,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): Total","2002Q3",46.39,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 15-19","2002Q3",15.2,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 20-24","2002Q3",65.67,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 25-29","2002Q3",65.36,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 30-34","2002Q3",55.79,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 35-39","2002Q3",58.42,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 40-44","2002Q3",67.58,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 45-49","2002Q3",70.91,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 50-54","2002Q3",65.43,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 55-59","2002Q3",56.64,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 60-64","2002Q3",39.08,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 65+","2002Q3",13.53,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2002Q2",58.07,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-64","2002Q2",68.27,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2002Q2",41.99,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2002Q2",60.71,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2002Q2",70.65,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-64","2002Q2",79.88,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2002Q2",41.51,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2002Q2",75.73,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2002Q2",46.28,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-64","2002Q2",56.61,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2002Q2",42.49,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2002Q2",46.86,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): Total","2002Q2",58.07,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 15-24","2002Q2",41.99,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 25-54","2002Q2",77.89,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 55-64","2002Q2",61.37,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 65+","2002Q2",20.78,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): Total","2002Q2",70.65,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 15-24","2002Q2",41.51,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 25-54","2002Q2",92,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 55-64","2002Q2",76.61,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 65+","2002Q2",30.45,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): Total","2002Q2",46.28,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 15-24","2002Q2",42.49,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 25-54","2002Q2",63.66,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 55-64","2002Q2",46.78,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 65+","2002Q2",13.75,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): Total","2002Q2",58.07,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 15-24","2002Q2",41.99,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 25-34","2002Q2",75.59,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 35-44","2002Q2",78.42,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 45-54","2002Q2",79.72,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 55-64","2002Q2",61.37,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 65+","2002Q2",20.78,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): Total","2002Q2",70.65,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 15-24","2002Q2",41.51,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 25-34","2002Q2",89.78,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 35-44","2002Q2",93.65,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 45-54","2002Q2",92.83,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 55-64","2002Q2",76.61,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 65+","2002Q2",30.45,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): Total","2002Q2",46.28,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 15-24","2002Q2",42.49,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 25-34","2002Q2",61.17,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 35-44","2002Q2",63.06,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 45-54","2002Q2",66.6,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 55-64","2002Q2",46.78,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 65+","2002Q2",13.75,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): Total","2002Q2",58.07,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 15-19","2002Q2",15.52,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 20-24","2002Q2",65.82,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 25-29","2002Q2",76.92,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 30-34","2002Q2",74.23,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 35-39","2002Q2",75.96,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 40-44","2002Q2",81.01,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 45-49","2002Q2",81.14,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
